File,Duration,BPM,Time_Signature,Genre,Labels,Sections
0128_homecoming,559.194,124,4|4,Rock,"[  0.          3.835615   62.120437   77.721241   93.81874   109.428436
 116.745481  132.355177  148.452676  201.260704  231.2611925 246.103794
 334.779065  355.737953  370.196529  382.841873  395.370417  407.929813
 420.468721  430.010162  509.271202  542.751641 ]","['silence' 'intro' 'verse' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'bridge' 'silence' 'solo/instrumental' 'solo/instrumental' 'verse'
 'verse' 'solo/instrumental' 'verse' 'verse' 'transition' 'chorus' 'outro'
 'outro' 'outro']"
0129_hotinherre,151.046,107,4|4,Hip-Hop,[  0.        20.322103  56.734852  74.668964 110.525092 128.453476],['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge']
0130_hotstuff,144.483,120,4|4,Funk/Disco,"[  0.         2.068732  18.030221  33.978209  48.930712  65.870968
  81.80165   97.738756 112.686548 129.648528]","['silence' 'intro' 'solo/instrumental' 'verse' 'chorus' 'transition'
 'solo/instrumental' 'verse' 'chorus' 'transition']"
0131_iamthebest,148.3,128,4|4,Pop,"[  0.         7.031234  22.499984  37.499984  67.031234  82.031234
  97.499984 112.499984 127.499984]","['intro' 'transition' 'chorus' 'transition' 'verse' 'transition' 'bridge'
 'bridge' 'chorus']"
0132_iceicebaby,153.686,115,4|4,Hip-Hop,"[  0.         8.29704   16.592084  49.780932  66.37136   99.561324
 132.737615]",['intro' 'chorus' 'verse' 'chorus' 'verse' 'verse' 'chorus']
0133_ifeellove,157.007,127,4|4,Funk/Disco,"[  0.         7.654424  24.782902  69.311     85.412018  99.611714
 130.867034]",['silence' 'intro' 'verse' 'chorus' 'solo/instrumental' 'chorus' 'outro']
0134_igotmine,234.945,155,4|4,Rock,"[  0.         3.680106  11.904727  35.53402   60.611907  73.014071
  84.160621 109.127927 121.591931 135.036543 143.019499 156.881415
 179.728311 191.102433 203.305715 215.415011]","['silence' 'intro' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'verse' 'chorus' 'bridge' 'solo/instrumental'
 'bridge' 'solo/instrumental' 'solo/instrumental' 'chorus'
 'solo/instrumental' 'outro']"
0135_igottafeeling,195.597,128,4|4,Pop,"[  0.       3.75    17.8125  32.8125  48.75    63.75    78.75    93.75
 107.8125 123.75   138.75   153.75   167.8125]","['silence' 'intro' 'chorus' 'chorus' 'verse' 'verse' 'transition'
 'transition' 'chorus' 'transition' 'transition' 'verse' 'chorus']"
0136_igotyoudancing,138.418,125,4|4,Hip-Hop,"[  0.         1.921684   5.761676  28.801628  51.84158   59.521564
  74.881532  90.2415   117.121444]","['silence' 'intro' 'chorus' 'verse' 'transition' 'chorus' 'bridge' 'verse'
 'chorus']"
0137_iknowyouwantme,145.738,127,4|4,Reggaeton,"[  0.         1.88976    8.97636   28.3464    47.226673  61.871197
  81.239673  95.882526 115.251637]","['silence' 'intro' 'chorus' 'transition' 'verse' 'chorus' 'bridge'
 'chorus' 'transition']"
0138_ilikeit,158.34,129,4|4,Pop,"[  0.        22.326315  51.62856   66.977355  96.744715 111.628395
 118.60512  133.953915]","['intro' 'verse' 'chorus' 'verse' 'bridge' 'transition' 'chorus'
 'transition']"
0139_imcomingout,159.17700000000005,110,4|4,Funk/Disco,"[  0.        17.34528   34.971464  52.550088  61.322612  78.943416
  96.56848  113.80914  131.017695]","['intro' 'chorus' 'verse' 'transition' 'chorus' 'chorus' 'bridge' 'chorus'
 'chorus']"
0140_impacto,160.196,100,4|4,Reggaeton,"[  0.         2.393536  21.499652  31.051876  69.260772  78.812996
  97.917444 117.021892 126.574116 145.678564]","['silence' 'chorus' 'transition' 'verse' 'transition' 'chorus' 'verse'
 'transition' 'chorus' 'outro']"
0141_indaclub,162.209,90,4|4,Hip-Hop,"[  0.         2.666664  17.999982  28.662828  71.319235  93.318354
 124.644016 146.643135]",['silence' 'intro' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'outro']
0142_indestructible,278.319,90,4|4,Metal,"[  0.        35.037884  53.704504  80.401072 111.067662 137.734262
 177.734162 199.067442 220.400722 246.400657]","['intro' 'solo/instrumental' 'verse' 'chorus' 'verse' 'chorus'
 'solo/instrumental' 'chorus' 'chorus' 'solo/instrumental']"
0143_informer,144.666,98,4|4,Reggaeton,"[  0.          2.448976   12.239872   31.804564   46.480952   66.0424655
  85.6157855 105.1687655 124.7403695]","['silence' 'intro' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'chorus'
 'outro']"
0144_ishotthesheriff,237.768,98,4|4,Reggaeton,"[  0.           4.468079    25.223148    56.2746545   76.276972
 107.3165625  127.1890975  162.1328295  182.04883107 212.53703782]","['silence' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'verse' 'chorus'
 'verse' 'outro']"
0145_iwantyouback,204.956,99,4|4,Pop,"[  0.         4.772726  34.818146  54.315584  73.838787  82.374363
 101.900868 119.074112 138.599628 152.041131 165.478185 178.987865
 192.492222]","['silence' 'intro' 'verse' 'chorus' 'transition' 'verse' 'chorus' 'bridge'
 'chorus' 'chorus' 'chorus' 'chorus' 'chorus']"
0148_jesusofsuburbia,551.899,145,4|4,Rock,"[  0.          3.356768   29.790692   46.993472   73.427432   90.630212
 120.092725  145.920475  171.350875  196.781275  219.032875  277.2180835
 298.9192315 309.7518655 328.7534895 361.2922405 393.8277655 403.6742775
 423.3498415 433.2154615 452.9080855 477.5365335 507.0390535 530.7789695]","['silence' 'verse' 'chorus' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'verse' 'chorus' 'transition' 'verse' 'transition' 'chorus' 'verse'
 'verse' 'silence' 'verse' 'transition' 'verse' 'transition'
 'solo/instrumental' 'silence' 'outro']"
0149_johnnyguitar,178.628,143,4|4,Grunge,"[  0.         4.113236  23.266432  44.112262  67.427138  79.10368
  91.196763 112.844903 122.417474 142.847171]","['silence' 'intro' 'verse' 'verse' 'solo/instrumental' 'bridge' 'verse'
 'intro' 'chorus' 'outro']"
0150_justdance,139.28,119,4|4,Pop,"[  0.         4.033932  20.1683    36.302668  51.932837  68.571404
  92.772956 108.403125]",['silence' 'intro' 'verse' 'transition' 'chorus' 'bridge' 'verse' 'chorus']
0151_kingofdancehall,109.554,105,4|4,Reggaeton,"[7.1428625e-03 2.2857160e+00 1.3714296e+01 3.2000024e+01 6.8571480e+01
 8.6857208e+01]",['silence' 'intro' 'chorus' 'verse' 'chorus' 'chorus']
0152_kingofrock,318.844,98,4|4,Hip-Hop,"[  0.         4.897952  48.242354  73.242963  97.00086  116.511799
 131.747387 160.982063 200.009751 223.800903 253.686559]","['silence' 'intro' 'verse' 'verse' 'verse' 'verse' 'verse' 'verse' 'verse'
 'verse' 'outro']"
0153_lalaland,156.431,85,4|4,Pop,"[  0.         5.6206    31.032352  53.620576  76.2088    93.164996
 110.106164 135.48508 ]","['silence' 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental' 'chorus'
 'outro']"
0155_lapdance,151.359,102,4|4,Hip-Hop,"[  0.        18.830904  37.654424  56.477944  75.301464  94.124984
 112.948504 131.772024]","['intro' 'verse' 'transition' 'chorus' 'solo/instrumental' 'transition'
 'chorus' 'solo/instrumental']"
0156_lastnight,147.464,121,4|4,R&B,"[  0.         5.950392   9.91732   41.651436  73.377384  89.248708
 120.988732]",['silence' 'intro' 'chorus' 'verse' 'transition' 'chorus' 'outro']
0157_leanwitit,151.778,76,4|4,Hip-Hop,"[  0.        12.631584  25.263168  49.736862  75.789504  88.421088
 113.684256 126.31584 ]",['intro' 'chorus' 'verse' 'transition' 'chorus' 'verse' 'chorus' 'outro']
0158_letitrock,159.334,113,4|4,Hip-Hop,"[  0.         7.999995  24.981089  41.943664  58.906404  75.878333
  93.383044 109.820687 126.785913 140.060628]","['intro' 'verse' 'chorus' 'verse' 'transition' 'chorus' 'bridge' 'chorus'
 'transition' 'outro']"
0159_letthemusicplay,179.43900000000005,115,4|4,Pop,"[  0.        25.009088  49.999196  66.661612  87.482304 108.303548
 120.797236 137.461667 154.128315 170.803907]","['intro' 'verse' 'transition' 'verse' 'chorus' 'verse' 'transition'
 'verse' 'chorus' 'outro']"
0160_likeag6,165.791,125,4|4,Pop,"[  1.457253  17.279827  32.639795  47.999763  62.901245  78.720383
  94.080655 124.311444 140.151411]","['chorus' 'transition' 'verse' 'transition' 'chorus' 'transition' 'bridge'
 'chorus' 'transition']"
0161_limelight,266.632,130,4|4,Prog,"[  0.         4.594548  16.503604  29.269235  48.455868  64.531568
  74.161379  92.941723  99.326263 118.526282 134.576595 144.195159
 160.712447 203.707771 213.357748 233.497428]","['silence' 'intro' 'solo/instrumental' 'verse' 'verse' 'chorus'
 'transition' 'solo/instrumental' 'verse' 'verse' 'chorus' 'transition'
 'solo/instrumental' 'chorus' 'transition' 'outro']"
0162_lobotomy,283.4170000000001,136,4|4,Rock,"[  0.         3.879198  19.379362  86.373567 105.762727 132.66161
 144.99197  171.892749 187.290684 216.375213]","['silence' 'intro' 'intro' 'solo/instrumental' 'verse' 'chorus' 'verse'
 'chorus' 'bridge' 'intro']"
0164_low,165.19,128,4|4,Hip-Hop,[  1.875      8.906238  39.374728  68.905726  99.374216 129.37396 ],['intro' 'chorus' 'verse' 'chorus' 'verse' 'chorus']
0165_lucretia,240.174,99,4|4,Metal,"[  0.           5.671361    21.558547    36.917803    66.38674825
  76.24947225  91.67479025 121.141766   131.008134   140.724718
 217.78048125 227.58275725]","['silence' 'intro' 'intro' 'verse' 'chorus' 'intro' 'verse' 'chorus'
 'bridge' 'solo/instrumental' 'chorus' 'outro']"
0166_macarena,153.71200000000005,103,4|4,Pop,"[  0.         9.303584  18.60584   37.20832   46.511328  55.806816
  74.42976   83.733648  93.032288 111.667968 120.968848 130.271616]","['intro' 'solo/instrumental' 'verse' 'chorus' 'chorus' 'verse' 'chorus'
 'chorus' 'bridge' 'chorus' 'chorus' 'solo/instrumental']"
0167_makesomenoise,214.604,98,4|4,Hip-Hop,"[  0.         4.958672  24.549164  56.37476   71.079628 102.917084
 117.610932 137.205172 169.04748  193.529928]","['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'verse'
 'chorus' 'outro']"
0168_maneater,130.339,130,4|4,Pop,[  0.451807   9.039412  37.95506   66.870708  81.311672 110.253968],['intro' 'verse' 'chorus' 'transition' 'chorus' 'outro']
0171_marchofthepigs,183.805,135,4|4,Rock,"[  0.          3.609008   28.59142    55.351608   89.275212  101.298587
 128.0698335 153.0512095]","['silence' 'intro' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus'
 'outro']"
0172_marrythenight,165.085,131,4|4,Pop,[  0.923074  22.928456  53.157668  76.062288  92.550792 121.863688],['intro' 'chorus' 'verse' 'transition' 'chorus' 'outro']
0173_massiveattack,142.81,85,4|4,Hip-Hop,"[  0.          7.72002    19.700524   36.6304665  58.5014065  93.0795585
 115.0051505 126.9324545]",['intro' 'bridge' 'verse' 'chorus' 'verse' 'transition' 'bridge' 'chorus']
0174_maythisbelove,200.564,94,4|4,Classic Rock,"[  0.          5.51724    20.9452575  41.5632575  64.7255655  99.8768815
 118.5068135 179.3482815]","['silence' 'intro' 'verse' 'verse' 'bridge' 'verse' 'solo/instrumental'
 'outro']"
0175_meddle,151.072,85,4|4,Pop,"[  0.         2.848324  25.57254   48.297116  71.030796  93.750976
 116.472832]",['silence' 'intro' 'verse' 'chorus' 'solo/instrumental' 'chorus' 'chorus']
0176_megasus,226.552,150,4|4,Metal,"[  0.         3.03796   28.375208  41.239448  54.183132  67.360256
  80.233608 106.365908 119.103144 131.972652 144.754868 171.150404
 180.903148]","['silence' 'intro' 'verse' 'verse' 'verse' 'solo/instrumental'
 'solo/instrumental' 'verse' 'verse' 'chorus' 'solo/instrumental' 'chorus'
 'solo/instrumental']"
0177_milkshake,163.778,112,4|4,R&B,"[  0.         6.35944   22.833737  40.35612   57.32454   73.786294
  91.328132 108.296684 125.310168 142.301056]","['intro' 'chorus' 'verse' 'transition' 'chorus' 'verse' 'transition'
 'chorus' 'bridge' 'transition']"
0178_mountainman,201.845,77,4|4,Rock,"[  0.           5.316437    24.63507075  55.630439    78.898035
  91.236819   116.024288   139.2464215  164.0423455 ]","['silence' 'intro' 'verse' 'chorus' 'intro' 'verse' 'chorus' 'bridge'
 'chorus']"
0179_moveslikejagger,185.792,127,4|4,Pop,"[  0.        14.06934   43.605067  74.076458 103.612208 135.023148
 150.491769]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus']
0181_mrsaxobeat,174.079,127,4|4,Dance/Electronic,"[  0.        1.88976  13.22832  43.46448  60.47232  77.48016  92.1258
 107.71632 132.2832  147.40128]","['silence' 'intro' 'chorus' 'solo/instrumental' 'verse' 'chorus' 'bridge'
 'solo/instrumental' 'chorus' 'chorus']"
0182_mycurse,252.932,180,4|4,Metal,"[  0.         3.793086  37.232334  53.245274  69.250766  85.917366
 101.434536 110.464545 118.464513 135.131113 151.682761 166.855105
 184.786057 201.337705 217.889353 234.441001]","['silence' 'intro' 'solo/instrumental' 'verse' 'transition' 'chorus'
 'solo/instrumental' 'verse' 'transition' 'chorus' 'bridge' 'bridge'
 'bridge' 'chorus' 'chorus' 'outro']"
0184_myprerogative,167.09900000000005,110,4|4,R&B,"[  0.          4.3647765  15.2768885  32.1531005  67.5652375  84.9962855
 102.394278  119.823358  137.254486 ]","['silence' 'intro' 'chorus' 'verse' 'chorus' 'transition' 'bridge'
 'chorus' 'chorus']"
0185_nasty,169.687,104,4|4,Pop,"[  0.582524  20.864228  39.380696  57.899408  67.153736  85.669104
 104.1943   122.723048 141.263204]","['intro' 'verse' 'chorus' 'transition' 'verse' 'chorus' 'bridge' 'bridge'
 'chorus']"
0186_nearlylostyou,250.736,100,4|4,Grunge,"[  0.          4.84848    12.084398   21.55685    46.586004   64.2157135
  73.7256855  98.7897405 118.7648345 162.2582405 187.3858705 206.2100925
 225.0311945]","['silence' 'intro' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus'
 'chorus' 'chorus']"
0189_neversaynever,149.869,97,4|4,Pop,"[  1.237112  14.226764  44.536008  64.3298    74.226696 103.917384
 123.711176]",['intro' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus' 'outro']
0190_newfang,232.409,94,4|4,Rock,"[  0.          5.189184   15.500813   35.8900765  56.1543245  74.1770245
  94.1304765 114.2587475 132.170654  152.638344  172.244702  210.1158115]","['silence' 'intro' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'verse' 'chorus' 'bridge' 'solo/instrumental' 'outro'
 'outro']"
0191_newslang,236.487,130,4|4,Indie Rock,"[  0.        42.461404  67.845939  88.615104 113.99645  132.918404
 152.302958 165.685053 191.992308 211.37403 ]","['silence' 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental' 'verse'
 'chorus' 'solo/instrumental' 'outro']"
0194_nomoretears,440.522,104,4|4,Metal,"[  0.          4.660168   14.3801735  53.1082575  95.3827185 117.723098
 137.366169  160.561697  182.5763525 202.1546235 257.321331  333.753479
 370.4092515 392.3446225 411.6929375]","['silence' 'intro' 'solo/instrumental' 'verse' 'transition' 'chorus'
 'verse' 'transition' 'chorus' 'bridge' 'solo/instrumental' 'verse'
 'transition' 'chorus' 'outro']"
0195_nookie,246.658,98,4|4,Metal,"[  0.          4.907272   34.565044   54.120092   64.197912   83.77646
 103.60018   123.160132  133.5601165 153.4615085 193.9674445 223.1642245]","['silence' 'intro' 'verse' 'transition' 'verse' 'chorus' 'verse'
 'transition' 'chorus' 'bridge' 'bridge' 'chorus']"
0197_nothinonyou,176.74599999999995,104,4|4,R&B,"[  1.153846  20.192305  39.230764  56.538454  74.99999   94.615372
 113.076908 130.384598 148.846134]","['chorus' 'verse' 'transition' 'chorus' 'chorus' 'verse' 'transition'
 'chorus' 'chorus']"
0198_nowthatwefoundlove,140.692,120,4|4,Hip-Hop,"[  0.         8.01536   24.02454   56.035204  72.04114  104.057152
 120.062456]",['intro' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'verse']
0199_numberofthebeast2,290.267,200,4|4,Metal,"[  0.         24.16912    51.870227   75.969278   90.181207  109.434641
 117.873051  139.4752145 147.795527  166.6550705 184.989089  195.063287
 222.115243  241.534731  249.691067  276.049427 ]","['intro' 'verse' 'verse' 'solo/instrumental' 'verse' 'chorus' 'verse'
 'chorus' 'bridge' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'verse' 'chorus' 'verse' 'solo/instrumental']"
0200_oceansize,263.338,95,4|4,Alternative,"[  0.          4.549752   24.1786755  34.6874915  55.4273795  75.9395955
  96.4068755 107.0043955 125.0836635 133.8179915 165.1833995 172.9206355
 182.9131935 218.3107075 226.6545755]","['silence' 'intro' 'solo/instrumental' 'verse' 'solo/instrumental' 'verse'
 'solo/instrumental' 'chorus' 'bridge' 'solo/instrumental' 'chorus'
 'solo/instrumental' 'verse' 'solo/instrumental' 'solo/instrumental']"
0201_oh,151.856,144,4|4,Pop,"[  0.         1.665504   4.998824  18.332104  44.998664  58.331944
  64.998584  78.331864 104.998424 118.331704 124.998344 138.331624]","['silence' 'intro' 'chorus' 'verse' 'transition' 'transition' 'chorus'
 'verse' 'transition' 'transition' 'chorus' 'outro']"
0204_onlyamemory,237.69,132,4|4,Rock,"[  0.           5.5589      20.198816    34.36252     56.673832
  63.90278     77.982968   100.115932   107.42526959 114.69371759
 128.72110959 150.86563759 165.06246259 187.11469359]","['silence' 'intro' 'verse' 'chorus' 'intro' 'verse' 'chorus' 'intro'
 'verse' 'solo/instrumental' 'chorus' 'verse' 'chorus' 'chorus']"
0207_oopsohmy,141.346,79,4|4,R&B,"[  0.         3.        15.010424  39.038952  62.315897  87.0941
 111.122296]",['silence' 'intro' 'verse' 'chorus' 'bridge' 'chorus' 'chorus']
0208_opp,172.24900000000005,98,4|4,Hip-Hop,[  0.         2.448976  31.907592  80.397984 100.649312 149.148116],['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus']
0209_paparazzi,213.637,115,4|4,Dance/Electronic,"[  0.         4.173912  12.521736  45.913032  79.304328  87.652152
 121.043448 154.434744 171.130392 204.521688]","['silence' 'intro' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus'
 'bridge' 'chorus' 'outro']"
0212_peoplegotalotofnerve,156.30100000000004,136,4|4,Country,"[  0.           3.389816    20.94333958  45.50463558  59.99134758
  71.67799758  92.50293558 106.47456658 120.44563258 133.05057358]","['silence' 'intro' 'verse' 'chorus' 'transition' 'bridge' 'chorus'
 'chorus' 'transition' 'outro']"
0214_planetrock,149.477,126,4|4,Hip-Hop,"[  2.          18.90624984  34.0107996   49.10693687  79.30551973
  93.89262778 116.48348289]","['intro' 'verse' 'solo/instrumental' 'verse' 'solo/instrumental' 'verse'
 'outro']"
0215_pointofknowreturn,187.91,145,4|4,Prog,"[  0.          3.445584   17.156216   31.6390405  38.2895285  52.8493475
  62.6067465  66.0650655  76.4506155  86.8574295 117.208042  123.827525
 138.441321  148.15556   157.8112955 170.1154415]","['silence' 'solo/instrumental' 'verse' 'chorus' 'verse' 'chorus'
 'solo/instrumental' 'bridge' 'bridge' 'bridge' 'chorus' 'verse' 'chorus'
 'chorus' 'chorus' 'outro']"
0216_poison,157.033,112,4|4,R&B,"[  0.         2.119012   6.933092  23.563308  42.885832  58.975302
  72.92806   77.211778  94.38531  110.473244 137.302326]","['silence' 'intro' 'verse' 'transition' 'chorus' 'transition' 'intro'
 'bridge' 'chorus' 'transition' 'intro']"
0217_pokerface,143.437,119,4|4,Dance/Electronic,"[  0.        16.134884  24.202068  40.336436  56.470804  72.605172
  88.73954  104.874764 121.009132]","['intro' 'solo/instrumental' 'verse' 'transition' 'chorus' 'transition'
 'verse' 'chorus' 'transition']"
0218_policyoftruth,307.209,113,4|4,Dance/Electronic,"[  0.         4.247776  38.229984  55.221088  66.3715    84.424548
 101.937216 113.082924 123.171392 140.162496 169.896928 186.888032
 203.879136 233.613568 250.604672 276.091328]","['silence' 'intro' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'transition' 'bridge' 'solo/instrumental' 'verse' 'chorus' 'bridge'
 'solo/instrumental' 'bridge' 'bridge']"
